,Recommended Mapping Category,Relevancy Label,refSource,category,label,targetType,adword,mappingModality,version,targetLabel,score,version
10280,,H,openimage,,Pressure cooker,inclusion,Food & Drink|Cooking,text+video,2,Food & Drink|Cooking,0.758307246,2
10281,,H,openimage,,Kitchen appliance,inclusion,Food & Drink|Cooking,text+video,2,Food & Drink|Cooking,0.753220937,2
10282,,L,openimage,,Kitchen appliance,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.747802648,2
10283,,H,openimage,,Kitchen appliance,inclusion,Home & Garden|Smart Home,text+video,2,Home & Garden|Smart Home,0.728235559,2
10284,,N,openimage,,Kitchen appliance,inclusion,Home & Garden|Home Improvement,text+video,2,Home & Garden|Home Improvement,0.725315326,2
10285,,N,openimage,,Kitchen appliance,inclusion,Home & Garden|Home Security,text+video,2,Home & Garden|Home Security,0.725201382,2
10286,,N,openimage,,Kitchen appliance,inclusion,Style & Fashion|Personal Care|Bath and Shower,text+video,2,Style & Fashion||Bath and Shower,0.737809447,2
10287,,N,openimage,,Luggage and bags,inclusion,Shopping|Grocery Shopping,text+video,2,Shopping|Grocery Shopping,0.718297158,2
10288,,N,openimage,,Luggage and bags,inclusion,Shopping|Children's Games and Toys,text+video,2,Shopping|Children's Games and Toys,0.710957219,2
10289,,N,openimage,,Luggage and bags,inclusion,Style & Fashion|Beauty|Makeup and Accessories,text+video,2,Style & Fashion||Makeup and Accessories,0.785175892,2
10290,,N,openimage,,Luggage and bags,inclusion,Style & Fashion|Women's Fashion|Women's Accessories|Women's Jewelry and Watches,text+video,2,Style & Fashion|||Women's Jewelry and Watches,0.751789284,2
10291,,N,openimage,,Luggage and bags,inclusion,Style & Fashion|Women's Fashion|Women's Clothing,text+video,2,Style & Fashion||Women's Clothing,0.71705002,2
10292,,N,openimage,,Luggage and bags,inclusion,Style & Fashion|Women's Fashion|Women's Shoes and Footwear,text+video,2,Style & Fashion||Women's Shoes and Footwear,0.750864132,2
10293,,N,openimage,,Luggage and bags,inclusion,Style & Fashion|Men's Fashion|Men's Clothing,text+video,2,Style & Fashion||Men's Clothing,0.723192085,2
10294,,H,openimage,,Luggage and bags,inclusion,Travel|Travel Type|Air Travel,text+video,2,Travel||Air Travel,0.736673541,2
10295,,L,openimage,,Pastry,inclusion,Food & Drink|Cooking,text+video,2,Food & Drink|Cooking,0.721876996,2
10296,,H,openimage,,Pastry,inclusion,Food & Drink|Desserts and Baking,text+video,2,Food & Drink|Desserts and Baking,0.812655895,2
10297,,N,openimage,,Band-aid,inclusion,Automotive|Road-Side Assistance,text+video,2,Automotive|Road-Side Assistance,0.79675761,2
10298,,N,openimage,,Band-aid,inclusion,Events and Attractions|Concerts & Music Events,text+video,2,Events and Attractions|Concerts & Music Events,0.711182712,2
10299,,N,openimage,,Band-aid,inclusion,Family and Relationships|Parenting|Daycare and Pre-School,text+video,2,Family and Relationships||Daycare and Pre-School,0.739558212,2
10300,,N,openimage,,Band-aid,inclusion,Technology & Computing|Consumer Electronics|Tablets and E-readers,text+video,2,Technology & Computing||Tablets and E-readers,0.728584735,2
10301,,H,openimage,,Animal,inclusion,Pets,text+video,2,Pets,0.758412122,2
10302,,H,openimage,,Animal,inclusion,Pets|Birds,text+video,2,Pets|Birds,0.752698353,2
10303,,H,openimage,,Animal,inclusion,Pets|Cats,text+video,2,Pets|Cats,0.774228673,2
10304,,H,openimage,,Animal,inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.778456031,2
10305,,H,openimage,,Turkey,inclusion,Food & Drink|Cooking,text+video,2,Food & Drink|Cooking,0.71866999,2
10306,,N,openimage,,Human nose,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.737909477,2
10307,,N,openimage,,Human nose,inclusion,Style & Fashion|Beauty|Hair Care,text+video,2,Style & Fashion||Hair Care,0.741329403,2
10308,,H,openimage,,Car,inclusion,Automotive,text+video,2,Automotive,0.86135079,2
10309,,H,openimage,,Car,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.878866639,2
10310,,L,openimage,,Car,inclusion,Automotive|Auto Body Styles|Commercial Trucks,text+video,2,Automotive||Commercial Trucks,0.775085175,2
10311,,H,openimage,,Car,inclusion,Automotive|Auto Body Styles|Convertible,text+video,2,Automotive||Convertible,0.85246676,2
10312,,H,openimage,,Car,inclusion,Automotive|Auto Body Styles|Coupe,text+video,2,Automotive||Coupe,0.866352319,2
10313,,H,openimage,,Car,inclusion,Automotive|Auto Type,text+video,2,Automotive|Auto Type,0.775655487,2
10314,,H,openimage,,Car,inclusion,Automotive|Auto Repair,text+video,2,Automotive|Auto Repair,0.840950266,2
10315,,H,openimage,,Car,inclusion,Business and Finance|Industries|Automotive Industry,text+video,2,Business and Finance||Automotive Industry,0.797534142,2
10316,,N,openimage,,Human hand,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.723680984,2
10317,,N,openimage,,Human hand,inclusion,Family and Relationships|Single Life,text+video,2,Family and Relationships|Single Life,0.759674307,2
10318,,N,openimage,,Human hand,inclusion,Fine Art,text+video,2,Fine Art,0.714133745,2
10319,,N,openimage,,Human hand,inclusion,Healthy Living,text+video,2,Healthy Living,0.72611787,2
10320,,N,openimage,,Human hand,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.771533931,2
10321,,N,openimage,,Human hand,inclusion,Style & Fashion|Beauty|Hair Care,text+video,2,Style & Fashion||Hair Care,0.74490148,2
10322,,N,openimage,,Human hand,inclusion,Style & Fashion|Beauty|Nail Care,text+video,2,Style & Fashion||Nail Care,0.779052921,2
10323,,N,openimage,,Human hand,inclusion,Style & Fashion|Women's Fashion|Women's Accessories|Women's Handbags and Wallets,text+video,2,Style & Fashion|||Women's Handbags and Wallets,0.724059177,2
10324,,N,openimage,,Human hand,inclusion,Style & Fashion|Women's Fashion|Women's Accessories|Women's Jewelry and Watches,text+video,2,Style & Fashion|||Women's Jewelry and Watches,0.750259276,2
10325,,N,openimage,,Human hand,inclusion,Style & Fashion|Women's Fashion|Women's Clothing,text+video,2,Style & Fashion||Women's Clothing,0.723218035,2
10326,,N,openimage,,Human hand,inclusion,Style & Fashion|Women's Fashion|Women's Shoes and Footwear,text+video,2,Style & Fashion||Women's Shoes and Footwear,0.712882874,2
10327,,N,openimage,,Human hand,inclusion,Style & Fashion|Men's Fashion|Men's Clothing,text+video,2,Style & Fashion||Men's Clothing,0.732137061,2
10328,,N,openimage,,Human hand,inclusion,Style & Fashion|Men's Fashion|Men's Clothing|Men's Formal Wear,text+video,2,Style & Fashion|||Men's Formal Wear,0.729780779,2
10329,,N,openimage,,Human hand,inclusion,Style & Fashion|Personal Care|Oral care,text+video,2,Style & Fashion||Oral care,0.713486023,2
10330,,N,openimage,,Teddy bear,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.718833122,2
10331,,H,openimage,,Flute,inclusion,Hobbies & Interests|Musical Instruments,text+video,2,Hobbies & Interests|Musical Instruments,0.745186801,2
10332,,L,openimage,,Sandwich,inclusion,Food & Drink|Desserts and Baking,text+video,2,Food & Drink|Desserts and Baking,0.723894923,2
10333,,L,openimage,,Rays and skates,inclusion,Shopping|Children's Games and Toys,text+video,2,Shopping|Children's Games and Toys,0.715026465,2
10334,,H,openimage,,Remote control,inclusion,Home & Garden|Home Security,text+video,2,Home & Garden|Home Security,0.725729595,2
10335,,N,openimage,,Wheelchair,inclusion,Automotive|Auto Body Styles|Minivan,text+video,2,Automotive||Minivan,0.729101974,2
10336,,H,openimage,,Rugby ball,inclusion,Sports,text+video,2,Sports,0.73458414,2
10337,,L,imagenet,shark,"['great white shark', 'white shark', 'man-eater', 'man-eating shark', 'Carcharodon carcharias']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.744134087,2
10338,,H,imagenet,bird,['cock'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.769410438,2
10339,,L,imagenet,bird,['cock'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.722504945,2
10340,,L,imagenet,bird,"['ostrich', 'Struthio camelus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.832790609,2
10341,,L,imagenet,bird,"['ostrich', 'Struthio camelus']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.727074972,2
10342,,L,imagenet,bird,"['brambling', 'Fringilla montifringilla']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.894137204,2
10343,,N,imagenet,bird,"['brambling', 'Fringilla montifringilla']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.744853929,2
10344,,L,imagenet,bird,"['goldfinch', 'Carduelis carduelis']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.752816313,2
10345,,L,imagenet,bird,"['house finch', 'linnet', 'Carpodacus mexicanus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.761299885,2
10346,,L,imagenet,bird,"['junco', 'snowbird']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.737026312,2
10347,,L,imagenet,bird,"['indigo bunting', 'indigo finch', 'indigo bird', 'Passerina cyanea']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.776091247,2
10348,,L,imagenet,bird,"['robin', 'American robin', 'Turdus migratorius']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.768957842,2
10349,,L,imagenet,bird,['bulbul'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.807448429,2
10350,,L,imagenet,bird,['magpie'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.843591636,2
10351,,L,imagenet,bird,['chickadee'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.831163258,2
10352,,L,imagenet,bird,"['water ouzel', 'dipper']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.790813715,2
10353,,L,imagenet,bird,"['water ouzel', 'dipper']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.727299832,2
10354,,L,imagenet,bird,['kite'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.824572528,2
10355,,L,imagenet,bird,"['bald eagle', 'American eagle', 'Haliaeetus leucocephalus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.785724534,2
10356,,L,imagenet,bird,"['great grey owl', 'great gray owl', 'Strix nebulosa']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.778239089,2
10357,,N,imagenet,frog,"['tree frog', 'tree-frog']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.742873042,2
10358,,N,imagenet,frog,"['tree frog', 'tree-frog']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.723681787,2
10359,,N,imagenet,turtle,['mud turtle'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.726897329,2
10360,,H,imagenet,lizard,"['common iguana', 'iguana', 'Iguana iguana']",inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.789918512,2
10361,,L,imagenet,lizard,"['American chameleon', 'anole', 'Anolis carolinensis']",inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.71168795,2
10362,,H,imagenet,lizard,"['frilled lizard', 'Chlamydosaurus kingi']",inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.737089135,2
10363,,L,imagenet,lizard,"['African chameleon', 'Chamaeleo chamaeleon']",inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.742057746,2
10364,,L,imagenet,lizard,"['Komodo dragon', 'Komodo lizard', 'dragon lizard', 'giant lizard', 'Varanus komodoensis']",inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.785087837,2
10365,,H,imagenet,snake,"['green snake', 'grass snake']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.712268217,2
10366,,L,imagenet,snake,"['green snake', 'grass snake']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.730277499,2
10367,,L,imagenet,snake,['water snake'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.738416211,2
10368,,N,imagenet,fish,['sea snake'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.774691148,2
10369,,N,imagenet,fish,['sea snake'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.781642461,2
10370,,N,imagenet,arachnid,['tarantula'],inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.710999353,2
10371,,N,imagenet,arachnid,"['wolf spider', 'hunting spider']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.726308223,2
10372,,L,imagenet,bird,['black grouse'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.830494309,2
10373,,L,imagenet,bird,['black grouse'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.730061425,2
10374,,L,imagenet,bird,['ptarmigan'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.827983596,2
10375,,L,imagenet,bird,"['ruffed grouse', 'partridge', 'Bonasa umbellus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.78368526,2
10376,,L,imagenet,bird,"['prairie chicken', 'prairie grouse', 'prairie fowl']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.820965613,2
10377,,L,imagenet,bird,"['prairie chicken', 'prairie grouse', 'prairie fowl']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.730806624,2
10378,,H,imagenet,bird,['quail'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.857522227,2
10379,,L,imagenet,bird,['quail'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.714619919,2
10380,,H,imagenet,bird,"['African grey', 'African gray', 'Psittacus erithacus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.769697176,2
10381,,L,imagenet,bird,"['African grey', 'African gray', 'Psittacus erithacus']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.728955277,2
10382,,L,imagenet,bird,"['African grey', 'African gray', 'Psittacus erithacus']",inclusion,Travel|Travel Locations|Africa Travel,text+video,2,Travel||Africa Travel,0.724106674,2
10383,,H,imagenet,bird,"['sulphur-crested cockatoo', 'Kakatoe galerita', 'Cacatua galerita']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.787977911,2
10384,,H,imagenet,bird,['lorikeet'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.810693129,2
10385,,L,imagenet,bird,['coucal'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.752570206,2
10386,,L,imagenet,bird,['bee eater'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.814246304,2
10387,,L,imagenet,bird,['hornbill'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.811370389,2
10388,,L,imagenet,bird,['jacamar'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.744853929,2
10389,,L,imagenet,bird,"['red-breasted merganser', 'Mergus serrator']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.752759288,2
10390,,H,imagenet,bird,['goose'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.843847692,2
10391,,H,imagenet,bird,['goose'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.715358125,2
10392,,L,imagenet,bird,"['black swan', 'Cygnus atratus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.774529639,2
10393,,N,imagenet,fish,['jellyfish'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.735966488,2
10394,,L,imagenet,fish,['jellyfish'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.729108845,2
10395,,N,imagenet,fish,['jellyfish'],inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.719290659,2
10396,,L,imagenet,bird,"['white stork', 'Ciconia ciconia']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.769790394,2
10397,,L,imagenet,bird,"['black stork', 'Ciconia nigra']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.775971297,2
10398,,L,imagenet,bird,['spoonbill'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.816848367,2
10399,,L,imagenet,bird,"['little blue heron', 'Egretta caerulea']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.804940633,2
10400,,L,imagenet,bird,"['American egret', 'great white heron', 'Egretta albus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.790165204,2
10401,,L,imagenet,bird,['bittern'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.79876937,2
10402,,L,imagenet,bird,['crane (bird)'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.726318544,2
10403,,L,imagenet,bird,"['limpkin', 'Aramus pictus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.78989697,2
10404,,L,imagenet,bird,"['European gallinule', 'Porphyrio porphyrio']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.811811882,2
10405,,H,imagenet,bird,"['European gallinule', 'Porphyrio porphyrio']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.733309175,2
10406,,H,imagenet,bird,"['European gallinule', 'Porphyrio porphyrio']",inclusion,Travel|Travel Locations|Africa Travel,text+video,2,Travel||Africa Travel,0.749751358,2
10407,,H,imagenet,bird,"['European gallinule', 'Porphyrio porphyrio']",inclusion,Travel|Travel Locations|Asia Travel,text+video,2,Travel||Asia Travel,0.746147962,2
10408,,N,imagenet,bird,"['European gallinule', 'Porphyrio porphyrio']",inclusion,Travel|Travel Locations|Australia and Oceania Travel,text+video,2,Travel||Australia and Oceania Travel,0.733123254,2
10409,,H,imagenet,bird,"['European gallinule', 'Porphyrio porphyrio']",inclusion,Travel|Travel Locations|Europe Travel,text+video,2,Travel||Europe Travel,0.755760244,2
10410,,H,imagenet,bird,"['European gallinule', 'Porphyrio porphyrio']",inclusion,Travel|Travel Locations|North America Travel,text+video,2,Travel||North America Travel,0.746066789,2
10411,,H,imagenet,bird,"['European gallinule', 'Porphyrio porphyrio']",inclusion,Travel|Travel Locations|South America Travel,text+video,2,Travel||South America Travel,0.750125261,2
10412,,L,imagenet,bird,"['American coot', 'marsh hen', 'mud hen', 'water hen', 'Fulica americana']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.798484877,2
10413,,N,imagenet,bird,"['American coot', 'marsh hen', 'mud hen', 'water hen', 'Fulica americana']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.711069773,2
10414,,L,imagenet,bird,['bustard'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.81355827,2
10415,,L,imagenet,bird,"['ruddy turnstone', 'Arenaria interpres']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.746731551,2
10416,,L,imagenet,bird,"['red-backed sandpiper', 'dunlin', 'Erolia alpina']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.72963921,2
10417,,L,imagenet,bird,"['redshank', 'Tringa totanus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.78769613,2
10418,,N,imagenet,bird,['dowitcher'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.744853929,2
10419,,L,imagenet,bird,"['oystercatcher', 'oyster catcher']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.76142912,2
10420,,L,imagenet,bird,"['king penguin', 'Aptenodytes patagonica']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.794821281,2
10421,,L,imagenet,bird,"['king penguin', 'Aptenodytes patagonica']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.71275435,2
10422,,L,imagenet,bird,"['albatross', 'mollymawk']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.844961345,2
10423,,N,imagenet,marine mammals,"['grey whale', 'gray whale', 'devilfish', 'Eschrichtius gibbosus', 'Eschrichtius robustus']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.747152641,2
10424,,L,imagenet,marine mammals,"['grey whale', 'gray whale', 'devilfish', 'Eschrichtius gibbosus', 'Eschrichtius robustus']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.726293516,2
10425,,N,imagenet,marine mammals,"['grey whale', 'gray whale', 'devilfish', 'Eschrichtius gibbosus', 'Eschrichtius robustus']",inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.715419852,2
10426,,N,imagenet,marine mammals,"['killer whale', 'killer', 'orca', 'grampus', 'sea wolf', 'Orcinus orca']",inclusion,Pets|Birds,text+video,2,Pets|Birds,0.730701438,2
10427,,L,imagenet,marine mammals,"['killer whale', 'killer', 'orca', 'grampus', 'sea wolf', 'Orcinus orca']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.714841607,2
10428,,N,imagenet,marine mammals,"['dugong', 'Dugong dugon']",inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.766278197,2
10429,,N,imagenet,marine mammals,['sea lion'],inclusion,Pets|Birds,text+video,2,Pets|Birds,0.797673747,2
10430,,L,imagenet,marine mammals,['sea lion'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.806782402,2
10431,,N,imagenet,marine mammals,['sea lion'],inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.781347888,2
10432,,H,imagenet,dog,['Japanese spaniel'],inclusion,Pets,text+video,2,Pets,0.737623987,2
10433,,N,imagenet,dog,['Japanese spaniel'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.771323342,2
10434,,H,imagenet,dog,['Japanese spaniel'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.828980111,2
10435,,H,imagenet,dog,"['Maltese dog', 'Maltese terrier', 'Maltese']",inclusion,Pets,text+video,2,Pets,0.748422234,2
10436,,N,imagenet,dog,"['Maltese dog', 'Maltese terrier', 'Maltese']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.768865513,2
10437,,H,imagenet,dog,"['Maltese dog', 'Maltese terrier', 'Maltese']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.831199606,2
10438,,H,imagenet,dog,"['Pekinese', 'Pekingese', 'Peke']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.710997204,2
10439,,H,imagenet,dog,['Shih-Tzu'],inclusion,Pets,text+video,2,Pets,0.739421745,2
10440,,N,imagenet,dog,['Shih-Tzu'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.748663952,2
10441,,H,imagenet,dog,['Shih-Tzu'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.810859526,2
10442,,N,imagenet,dog,['Blenheim spaniel'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.714239718,2
10443,,H,imagenet,dog,['Blenheim spaniel'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.789311233,2
10444,,H,imagenet,dog,['papillon'],inclusion,Pets,text+video,2,Pets,0.714699831,2
10445,,N,imagenet,dog,['papillon'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.742646253,2
10446,,H,imagenet,dog,['papillon'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.811649186,2
10447,,L,imagenet,dog,['toy terrier'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.71314864,2
10448,,H,imagenet,dog,['Rhodesian ridgeback'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.765559081,2
10449,,N,imagenet,dog,"['Afghan hound', 'Afghan']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.721147668,2
10450,,H,imagenet,dog,"['Afghan hound', 'Afghan']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.770106441,2
10451,,N,imagenet,dog,"['basset', 'basset hound']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.752618608,2
10452,,H,imagenet,dog,"['basset', 'basset hound']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.809986142,2
10453,,N,imagenet,dog,['beagle'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.805364106,2
10454,,H,imagenet,dog,"['bloodhound', 'sleuthhound']",inclusion,Pets,text+video,2,Pets,0.723912768,2
10455,,N,imagenet,dog,"['bloodhound', 'sleuthhound']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.759170415,2
10456,,H,imagenet,dog,"['bloodhound', 'sleuthhound']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.83707486,2
10457,,N,imagenet,dog,['bluetick'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.735195405,2
10458,,H,imagenet,dog,['bluetick'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.807978952,2
10459,,N,imagenet,dog,['black-and-tan coonhound'],inclusion,Family and Relationships|Parenting|Daycare and Pre-School,text+video,2,Family and Relationships||Daycare and Pre-School,0.729618345,2
10460,,H,imagenet,dog,['black-and-tan coonhound'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.755759341,2
10461,,H,imagenet,dog,"['Walker hound', 'Walker foxhound']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.780741481,2
10462,,H,imagenet,dog,['English foxhound'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.792603678,2
10463,,N,imagenet,dog,['redbone'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.736794899,2
10464,,H,imagenet,dog,['redbone'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.806754317,2
10465,,H,imagenet,dog,"['borzoi', 'Russian wolfhound']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.755162702,2
10466,,N,imagenet,dog,['Irish wolfhound'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.717109296,2
10467,,H,imagenet,dog,['Irish wolfhound'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.785755434,2
10468,,H,imagenet,dog,['Italian greyhound'],inclusion,Pets,text+video,2,Pets,0.722763764,2
10469,,N,imagenet,dog,['Italian greyhound'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.749648122,2
10470,,H,imagenet,dog,['Italian greyhound'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.824836023,2
10471,,N,imagenet,dog,['whippet'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.771571297,2
10472,,H,imagenet,dog,['whippet'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.841166085,2
10473,,H,imagenet,dog,"['otterhound', 'otter hound']",inclusion,Pets,text+video,2,Pets,0.736983896,2
10474,,N,imagenet,dog,"['otterhound', 'otter hound']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.797697889,2
10475,,H,imagenet,dog,"['otterhound', 'otter hound']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.830970266,2
10476,,N,imagenet,dog,"['Saluki', 'gazelle hound']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.728112348,2
10477,,H,imagenet,dog,"['Saluki', 'gazelle hound']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.782450649,2
10478,,H,imagenet,dog,"['Scottish deerhound', 'deerhound']",inclusion,Pets,text+video,2,Pets,0.740978741,2
10479,,N,imagenet,dog,"['Scottish deerhound', 'deerhound']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.768798712,2
10480,,H,imagenet,dog,"['Scottish deerhound', 'deerhound']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.824139712,2
10481,,H,imagenet,dog,['Weimaraner'],inclusion,Pets,text+video,2,Pets,0.737476286,2
10482,,N,imagenet,dog,['Weimaraner'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.752355081,2
10483,,N,imagenet,dog,"['Staffordshire bullterrier', 'Staffordshire bull terrier']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.715299201,2
10484,,H,imagenet,dog,"['Staffordshire bullterrier', 'Staffordshire bull terrier']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.788951795,2
10485,,N,imagenet,dog,"['American Staffordshire terrier', 'Staffordshire terrier', 'American pit bull terrier', 'pit bull terrier']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.748088392,2
